user;rule_id;goal;user_type;situation;context;context_nl;item;item_nl;label
student2021-10;406;Comfort,Wellbeing;Generic;HotSeason;none;none;datetime-daytype;it's a working day, ;0
student2021-10;406;Comfort,Wellbeing;Generic;HotSeason;none;none;home-heating; turn off the heating system and ;0
student2021-10;406;Comfort,Wellbeing;Generic;HotSeason;none;none;livingroom-alllight;turn on the lights in the room;0
student2021-10;407;Comfort, Wellbeing;Generic;Generic;livingroom-motion;When the motion sensor in the living room, near the sofa, is activated and  ;twentyfourhoursweatherforecast-rain;If it doesn't rain tomorrow between 8:00 and 12:00, ;0
student2021-10;407;Comfort, Wellbeing;Generic;Generic;light-state;the lights in the same room are on,  ;livingroom-livingroom-greatluminare;turn on the large living room light and ;0
student2021-10;407;Comfort, Wellbeing;Generic;Generic;devices-tv;turn on the TV and  ;vocalinput-vocalstring;When the user issues a voice command 'turn on living room lights' and ;0
student2021-10;407;Comfort, Wellbeing;Generic;Generic;"livingroom-motion;light-state";When the motion sensor in the living room, near the sofa, is activated and  the lights in the same room are on,  ;fridge-door;If the refrigerator door is not closed between 00:00 and 06:30, ;0
student2021-10;407;Comfort, Wellbeing;Generic;Generic;"light-state;devices-tv";the lights in the same room are on,  turn on the TV and  ;bedroom-hue color light bedroom;turn on the light and set it to a relaxing yellow color for 60 minutes,;0
student2021-10;407;Comfort, Wellbeing;Generic;Generic;"livingroom-motion;light-state;devices-tv";When the motion sensor in the living room, near the sofa, is activated and  the lights in the same room are on,  turn on the TV and  ;entrance-doorsensor;If the entrance door sensor detects that it is open and ;0
student2021-10;407;Comfort, Wellbeing;Generic;Generic;none;none;corridor-doorwindowsensor; the sensor located in the corridor detects the open window (condition);0
student2021-10;407;Comfort, Wellbeing;Generic;Generic;none;none;heating system-state;the heating system is on,;0
student2021-10;407;Comfort, Wellbeing;Generic;Generic;none;none;corridor-light strip corridor;changes the led light in the corridor to red;0
student2021-10;407;Comfort, Wellbeing;Generic;Generic;none;none;livingroom-lightlevel;if the living room light level is not bright and ;0
student2021-10;408;Security;Generic;Night;entrance-doorsensor;If the main door is not closed between 00:00 and 06:00 then  ;livingroom-activate;do start activating light scene in the living room;0
student2021-10;408;Security;Generic;Night;alarms-notificationmode;the alarm must be activated and ;twentyfourhoursweatherforecast-outdoortemperature;if the outside temperature is 0 degrees, ;0
student2021-10;408;Security;Generic;Night;"entrance-doorsensor;alarms-notificationmode";If the main door is not closed between 00:00 and 06:00 then  the alarm must be activated and ;sleep-sleepduration;If I am in bed and fall asleep ;0
student2021-10;408;Security;Generic;Night;none;none;kitchen-microwave;turn off the microwave oven and ;0
student2021-10;408;Security;Generic;Night;none;none;bedroomlight-color;the room lights are blue;0
student2021-10;408;Security;Generic;Night;none;none;kitchen-lightlevel;Kitchen light level is  low light ;0
student2021-10;409;EnergySaving;Generic;GoingOut,Working;test-user-outsideposition;When the user is away from home, in the office, and  ;all-relax;the system activates soothing lights throughout the house and ;0
student2021-10;409;EnergySaving;Generic;GoingOut,Working;light-state;if the main lights in the living room are on,  ;kitchen-gassensor;If the gas sensor is activated in the kitchen and;0
student2021-10;409;EnergySaving;Generic;GoingOut,Working;livingroom-changelightstate;turn off the lights and  ;bedroom-window;close the window and ;0
student2021-10;409;EnergySaving;Generic;GoingOut,Working;"test-user-outsideposition;light-state";When the user is away from home, in the office, and  if the main lights in the living room are on,  ;bathroom-window;open the bathroom window;0
student2021-10;409;EnergySaving;Generic;GoingOut,Working;"light-state;livingroom-changelightstate";if the main lights in the living room are on,  turn off the lights and  ;bathroom-temperaturelevel;the temperature in the bathroom is 11 degrees, ;0
student2021-10;409;EnergySaving;Generic;GoingOut,Working;"test-user-outsideposition;light-state;livingroom-changelightstate";When the user is away from home, in the office, and  if the main lights in the living room are on,  turn off the lights and  ;twentyfourhoursweatherforecast-outdoortemperature;and  Weather & Time outdoor temperature is  more then  20;0
student2021-10;409;EnergySaving;Generic;GoingOut,Working;none;none;home-heating;turn off the heating system and ;0
student2021-10;409;EnergySaving;Generic;GoingOut,Working;none;none;reminders-reminder;remind me to drink some water;0
student2021-10;409;EnergySaving;Generic;GoingOut,Working;none;none;corridor-smokesensor;If the corridor smoke sensor is not active,;0
student2021-10;409;EnergySaving;Generic;GoingOut,Working;none;none;coffee machine-state;the coffee machine is on, ;0
student2021-11;410;Security;Generic;Generic;entrance-doorsensor;When the front door is opened,  ;sleep-bedoccupancy;When the user is in the bed and ;0
student2021-11;410;Security;Generic;Generic;none;none;medication-intaketime;if  Test-user intake time is different from  15:00;0
student2021-11;410;Security;Generic;Generic;none;none;corridorlightstrip-color;the light streaks glow red, ;0
student2021-11;411;Wellbeing;Generic;Generic;bathroom-humidity;When the humidity in the bathroom becomes greater than 70% and  ;kitchen-hue color light kitchen;turn on the red light in the kitchen and;0
student2021-11;411;Wellbeing;Generic;Generic;bathroom-windowsensor;the bathroom window is closed,  ;bathroom-alllight;turn it on and ;0
student2021-11;411;Wellbeing;Generic;Generic;"bathroom-humidity;bathroom-windowsensor";When the humidity in the bathroom becomes greater than 70% and  the bathroom window is closed,  ;kitchenlight-brightness;If the intensity of the kitchen light bulb is less than 1 (condition);0
student2021-11;411;Wellbeing;Generic;Generic;none;none;corridorlightstrip-state;If the led lights in the corridor are off,;0
student2021-11;411;Wellbeing;Generic;Generic;none;none;twentyfourhoursweatherforecast-outdoorcondition;When the weather forecast predicts snow or ;0
student2021-11;411;Wellbeing;Generic;Generic;none;none;kitchen-microwave;turn off the microwave oven and ;0
student2021-11;412;Safety;Generic;BadWeather;currentweather-outdoorcondition;If there is a storm outside and  ;bedroom-motion;If no movements are recorded by the sensor placed in the bedroom between 07:00 and 07:15 in the morning;0
student2021-11;412;Safety;Generic;BadWeather;tv-state;the television is on,  ;kitchen-microwave;turn off the microwave oven and ;0
student2021-11;412;Safety;Generic;BadWeather;devices-tv;turn off the television and  ;cognitive-vocalemotionalstate;When the user's emotional state becomes angry and ;0
student2021-11;412;Safety;Generic;BadWeather;"currentweather-outdoorcondition;tv-state";If there is a storm outside and  the television is on,  ;livingroom-livingroom-greatluminare;turn on the large living room light and ;0
student2021-11;412;Safety;Generic;BadWeather;"tv-state;devices-tv";the television is on,  turn off the television and  ;vocalinput-vocalstring;When the user issues a voice command 'turn on living room lights' and ;0
student2021-11;412;Safety;Generic;BadWeather;"currentweather-outdoorcondition;tv-state;devices-tv";If there is a storm outside and  the television is on,  turn off the television and  ;bathroomlight-brightness;If the brightness in the bathroom becomes less than 5, ;0
student2021-11;412;Safety;Generic;BadWeather;none;none;bathroom-lightlevel;If the bathroom light remains on between 11:00 pm and 6:00 am, ;0
student2021-11;412;Safety;Generic;BadWeather;none;none;all-alllight;turn on all lights.;0
student2021-11;412;Safety;Generic;BadWeather;none;none;medication-intaketime;if  Test-user intake time is different from  15:00;0
student2021-11;412;Safety;Generic;BadWeather;none;none;devices-smartphonetv;turn on your mobile and ;0
student2021-11;413;Security;Generic;Night;entrance-doorsensor;If the main door is not closed between midnight and eight in the morning,  ;physical-layingdown;if Test-user1 is lying down;0
student2021-11;413;Security;Generic;Night;alarms-notificationmode;set on the alarm and  ;living room alexa-state;Alexa is off, ;0
student2021-11;413;Security;Generic;Night;"entrance-doorsensor;alarms-notificationmode";If the main door is not closed between midnight and eight in the morning,  set on the alarm and  ;kitchenlight-state;the kitchen light goes from being on to being turned off;0
student2021-11;413;Security;Generic;Night;none;none;entrance-windowsensor; if the sensor of the window is active and;0
student2021-11;413;Security;Generic;Night;none;none;hearth rate;"send  two  alarms ""hearth rate"" by notification";0
student2021-11;413;Security;Generic;Night;none;none;microwave-state;If the microwave oven turns on ;0
student2021-11;414;EnergySaving;Generic;GoingOut;relativeposition-typeofproximity;When I am away from home and  ;bathroom-temperaturelevel;the temperature in the bathroom is 11 degrees, ;0
student2021-11;414;EnergySaving;Generic;GoingOut;heating system-state;the heating system is on, ;entrance-changelightstate;turn on the entrance lights.;0
student2021-11;414;EnergySaving;Generic;GoingOut;home-heating; turn off the heating system and  ;entrance-windowsensor;the entrance window is open, ;0
student2021-11;414;EnergySaving;Generic;GoingOut;"relativeposition-typeofproximity;heating system-state";When I am away from home and  the heating system is on, ;kitchen-windowsensor;the kitchen windows are closed, ;0
student2021-11;414;EnergySaving;Generic;GoingOut;"heating system-state;home-heating";the heating system is on,  turn off the heating system and  ;alarms-notificationmode;start the sirens and ;0
student2021-11;414;EnergySaving;Generic;GoingOut;"relativeposition-typeofproximity;heating system-state;home-heating";When I am away from home and  the heating system is on,  turn off the heating system and  ;bedroom-gassensor;If the gas sensor in the bedroom is not active between 01:00 and 06:00, ;0
student2021-11;414;EnergySaving;Generic;GoingOut;none;none;medication-intaketime;if  Test-user intake time is different from  15:00;0
student2021-11;414;EnergySaving;Generic;GoingOut;none;none;devices-alexa services;play news on Alexa.;0
student2021-11;414;EnergySaving;Generic;GoingOut;none;none;home-securityintrusion;If there is an intrusion in the house and ;0
student2021-11;414;EnergySaving;Generic;GoingOut;none;none;bathroom-windowsensor;the bathroom window is closed, ;0
student2021-12;415;Organizing;Generic;Generic;wi fi-state;When the wifi goes out  ;corridor-temperaturelevel;the inlet temperature is less than 18 degrees, ;0
student2021-12;415;Organizing;Generic;Generic;none;none;hearth rate;"send  two  alarms ""hearth rate"" by notification";0
student2021-12;415;Organizing;Generic;Generic;none;none;kitchen-windowsensor;If the kitchen window sensor indicates it is open and ;0
student2021-12;416;Safety;Generic;Night;bedroom-gassensor;If the gas sensor in the bedroom is not active between 01:00 and 06:00,  ;datatime-localtime;If it's after 9:30 pm and;0
student2021-12;416;Safety;Generic;Night;alarms-notificationmode;start the sirens and  ;kitchen-gassensor;When gas sensors or ;0
student2021-12;416;Safety;Generic;Night;"bedroom-gassensor;alarms-notificationmode";If the gas sensor in the bedroom is not active between 01:00 and 06:00,  start the sirens and  ;datatime-localtime;If it's after 9:30 pm and;0
student2021-12;416;Safety;Generic;Night;none;none;datetime-daytype;If it's a working day and;0
